"","c1","c2","c3"
"150",2.19256468931791,4.39512639136011,6.74955101572911
"151",3.98835391125513,4.62870898969133,4.94406625944982
"152",3.1035179113307,7.2291482182154,6.48190698677477
"153",1.46600372267582,6.72496286466732,7.37483321540802
"154",2.87295613116079,5.07826666183007,6.70533317701725
"155",2.6316280876893,3.95551833328412,9.26762068998525
"156",3.18716057682083,3.55689147237694,6.76173994673202
"157",5.48462083566532,5.97811928241515,7.49606339161644
"158",3.93990679325106,4.20740951764471,7.21612362519426
"159",4.0666436820591,3.79687786782151,6.43126722915415
"160",3.22823854763325,5.13987362802228,5.53456143463416
"161",3.21750284582864,5.63169002119663,7.27147572659033
"162",5.95412056798303,4.93908781969488,5.27067706194275
"163",3.03991026663837,4.66862766738824,6.59645238257791
"164",3.07591383942844,3.70363978407104,5.91954191954565
"165",2.9854913832622,5.74547670396937,8.15375246133815
"166",2.9324841335264,5.47654798006499,6.46474996694681
"167",2.92504296823603,5.81853913607247,7.1665150859402
"168",3.49936852442983,4.59084865062579,6.49035789654278
"169",2.54195403988481,4.52056550900852,8.51178359723347
"170",2.14839373768042,4.54001305561495,8.89069277188586
"171",2.9132441496098,5.1538786470391,7.05353657496504
"172",5.46165025986384,5.32986849307794,6.84701156228819
"173",4.64946004850447,3.81403969671253,6.75401178915872
"174",1.89236243130151,6.00895275782595,6.93671687456849
"175",3.57375659181588,6.62680829436882,8.08784432713232
"176",3.73969307884733,4.04812463697315,6.23243337783389
"177",3.77339430331604,4.39804251107125,5.98622826429853
"178",4.61207609238681,5.32590318029101,6.44263827492176
"179",3.78424872446667,5.4719581395595,6.56652410309741
"180",3.10760616578808,3.29489531137335,7.26137457569185
"181",1.94940383056012,4.76027027757016,7.43120797986464
"182",2.37163497999086,6.15216915722308,7.83127714802453
"183",1.92537292609311,3.46662529844592,8.05046410543602
"184",4.06620465583589,3.42924419096426,4.84240745600788
"185",4.82008592168565,4.03666098687429,6.83221111994379
"186",2.90945285375458,4.20521028922275,7.85681547189534
"187",3.82319365336077,4.62095367377733,6.56690171960539
"188",3.83066180418608,5.75820653000133,6.00409405228972
"189",4.97487610936573,5.96059711637318,7.07375019059141
"190",1.59362346740391,5.89456788394433,5.77189593092071
"191",2.72094242460747,5.98443257384326,7.29598501353445
"192",2.72908092284142,6.10111060795658,7.07281014740217
"193",3.39763657320357,5.67750930413285,6.70579372195547
"194",4.13973905941612,5.27765745621508,8.30686310874622
"195",4.63899887922287,4.69645017419091,5.18728203469494
"196",1.62679773978315,2.75477576317142,5.95497127843013
"197",4.65092639496557,4.78764530839066,7.16405930981646
"198",2.4022992318226,4.80332902111757,7.4293636632077
"199",2.36388976362878,3.34466617999529,8.07444750715518
"200",2.02579568754687,4.92624089095592,8.65541475609403
"201",3.28912429134902,5.41535270430555,7.31703521432696
"202",1.97602108225589,4.97158147392924,7.67294228039767
"203",3.59141723903394,6.17966188277558,9.38889651513841
"204",4.92382189282928,5.44684363000814,4.93345875496345
"205",3.82798372963675,4.99639593993604,7.77245781121327
"206",2.49361749291265,3.98730321478113,8.0034953955788
"207",2.78528064592119,5.37906779405719,8.31422949812557
"208",2.07123371637949,4.76961403710401,7.22632112116367
"209",3.44751174326983,5.94543814277973,6.78676210340963
"210",4.25642089515726,4.93822143677916,7.06978780856802
"211",2.94493171008943,3.2657203134461,6.91041819668088
"212",1.46398224462301,6.72583472389796,5.0913232118033
"213",1.9748950824498,5.01150609453525,6.90586254253471
"214",2.19413464956241,4.36079626728162,7.08530824889296
"215",4.68732213721297,4.69119376365611,7.29850432372016
"216",2.67423386194247,7.67044913874691,7.86800617396179
"217",2.77762042886303,6.27081285986952,8.18409263771633
"218",1.63194832678005,6.01115480257571,7.41354047867215
"219",3.41751037131139,4.38171756258413,6.56038581469475
"220",2.40625453085061,4.99664233736427,4.75522589478865
"221",2.85910324617326,6.53931195820384,8.10960877662194
"222",2.18066297026687,6.27231838545878,9.05693165288927
"223",2.88287031564875,3.35030284668661,7.93325328522436
"224",0.0886451801672474,5.16075213786358,6.21702827165771
"225",3.97352194537627,3.6288483284742,5.97303728347839
"226",3.95510171880174,5.9331535415317,6.93321055385883
"227",3.73245286074314,4.83062989892513,6.72232340221934
"228",3.29408187101233,5.32047748567921,7.18288720986964
"229",3.83375624819037,5.00274317907125,6.14592713837643
"230",2.7333788260461,6.03796561938875,8.23747871350015
"231",4.08637870655048,4.78527583457845,6.61186871569063
"232",1.46135805987165,5.459516235555,8.31706174135856
"233",2.50494910195859,4.53400191741534,7.79368153532389
"234",2.99305189539919,5.10089586589447,6.74799037882458
"235",3.11533509426025,3.26678454772126,7.71784402503953
"236",2.92167060975452,7.09782270172713,5.52309585308423
"237",1.86506421724661,6.07934562457131,7.65462178317691
"238",2.66903056022705,4.84330228305973,5.89871288691117
"239",1.13770594701397,3.30044556661322,8.3220826964004
"240",3.26742379319864,6.41230347974856,7.01372461345523
"241",0.443922923814041,4.88156804062431,6.5670994802122
"242",4.36240443768186,4.7263786618834,6.99824074595293
"243",3.08795886382665,6.713918559807,6.77972743206708
"244",1.81966560064384,5.76690806882987,7.816181506174
"245",3.07833309093907,6.93930272288029,9.03348430714723
"246",3.95798124801625,4.68604696741693,6.95992256950666
"247",4.69769545572155,5.569894544303,6.55420490312768
"248",5.35178799562842,2.8792297022002,6.22460308983822
"249",4.90790873569544,3.03401558475615,8.22628779690577
"250",2.49138275632623,5.34839945452722,5.37111047464171
"251",4.30647899381665,5.72941714510981,7.47345660381496
"252",5.74200256029857,4.04400824986424,7.63564416737252
"253",3.14966533447811,4.14970750718799,7.52338832542182
"254",2.36524268400623,4.99441827888727,7.05747240777887
"255",3.74065363042787,4.25414579302538,6.03160705792652
"256",5.2694832746847,5.24219714170668,7.36517644032596
"257",2.62242169594015,4.43145679013939,6.25705855348502
"258",3.38020029553013,5.35734957193102,6.84035273813004
"259",3.4188978002911,3.56216446761265,7.96730783572512
"260",3.16923055230941,6.56934883109978,6.89716048650998
"261",3.21716845062507,5.93127375565538,4.85366846767348
"262",2.92141326138407,5.18827567150192,5.39589432409036
"263",4.0024903403188,4.42436029345123,7.87526998878731
"264",4.80366585654316,4.21636575164017,6.02603688292817
"265",2.57992154881303,4.564988126461,7.53285104490961
"266",3.68399614529661,7.11175386851236,7.89042278173786
"267",2.65274035078434,6.28367142972895,6.16639937712097
"268",3.96892671065844,5.98319469197287,5.81156851210853
"269",2.84938620471037,3.83594383147121,8.36640702808847
"270",3.65760973355878,4.54390231812272,5.98636050318431
"271",3.48119341825851,3.6417438126888,6.86648462472451
"272",2.16418090165079,3.78205977396482,8.55892740426488
"273",4.60062101066769,5.157180243322,6.29974788173294
"274",4.25083233432729,4.88332850863531,7.82489075757726
"275",0.779451356290848,4.44538296840585,5.03220618774935
"276",3.74846250586082,4.30509082351971,6.43223635591924
"277",1.96832986609836,6.13994573774655,7.68752373270971
"278",2.2834739741379,6.78899756819931,7.02935252988503
"279",2.20477214871946,5.6553058341838,6.32573176505026
"280",2.85601255957068,5.64367730127662,9.134386351138
"281",5.07735405590446,4.796239024524,7.26703523158514
"282",3.66236939227703,4.40928185277053,5.95902770982487
"283",3.44242450006896,5.16512217241476,5.78534355254542
"284",4.64333628792049,4.64897571875673,6.26485506870593
"285",2.62678482819482,3.11883940782709,5.71531146800606
"286",1.9067559744702,5.47832827295955,7.38473841492513
"287",4.66698485315232,4.14118981678492,8.38764733683184
"288",3.48250321007096,4.80349775352329,8.04760513324081
"289",2.88815849196689,6.60263000340506,5.53683464372266
"290",5.07181919545648,5.65511383261817,5.25347167833135
"291",3.49415964166588,6.41704813014817,9.12783005965932
"292",2.99747026208322,4.10538061181032,7.19648085698044
"293",0.850188524281578,4.67002795987621,7.80594777417685
"294",3.83469548312527,3.40997960828342,4.38721421295931
"295",2.23064980303712,5.21115213030621,5.99505520896481
"296",2.30272768437707,5.29960789792687,7.11754607318164
"297",4.17083856798191,5.20485211587969,7.09078622513
"298",1.62387518945691,4.76146438516718,6.32904160915648
"299",5.26532100491986,6.2031813083702,7.44701523781002
"300",3.22206313172592,3.5746054454828,8.40544890126158
"301",4.9210691650112,2.61402705260392,6.7606785052588
"302",1.776956983251,5.51056780497674,6.86559103534343
"303",2.28079402551409,4.4234947793099,6.43962125828613
"304",4.2235806770166,5.16856082511835,6.01576327974615
"305",1.76633526117935,3.85519366831223,5.39398320466119
"306",2.56628699549453,4.73331705591149,6.93245590590628
"307",2.27953544283069,6.97277832480945,8.82425085488817
"308",3.07559269499953,5.1728237240133,6.08459743458877
"309",2.34990306715828,3.8639819865419,7.2610819423019
"310",2.99604609401449,4.34916988820666,7.44098252263378
"311",1.08211220693777,3.30440924084435,6.95477687546313
"312",4.02768426158827,6.82923961756486,7.13081096905741
"313",3.68633621699902,5.44424867195842,6.8053888026712
"314",4.31435029671054,5.05650377468296,6.98546903236004
"315",1.87543730603746,4.80760616047351,5.86359948494999
"316",2.10596235441852,4.69862070950538,5.43082931757811
"317",3.11050953081291,6.12839093783572,7.82414167075718
"318",2.3663101526606,5.05504377719463,5.27052052330394
"319",1.84417784256554,5.25654057573624,8.00756738519268
"320",4.75791651248405,6.39357421857933,6.84270367511094
"321",2.5545580984595,4.72066565860124,7.42041519987092
"322",3.41824072271428,4.96420732543831,6.70007184997381
"323",1.81061041624881,4.47720263388058,5.20300212316578
"324",2.88525970872083,5.44369761134546,8.47756184414417
"325",2.69187002506181,3.88114689091345,6.30360048874085
"326",2.16406526116559,6.52957317102972,8.72056740989677
"327",3.06140274495222,4.41770619923676,5.89381943364272
"328",3.27233757141457,5.79323238417345,7.10906332087477
"329",1.05067941727119,5.20963222004002,7.71468473728731
"330",2.76253874107792,5.92065514666317,6.05541206291333
"331",0.374632755031266,5.41470840078482,6.97861297716794
"332",5.00074417340455,4.59914179865636,6.69177727554518
"333",3.6318673338641,5.33611521818177,5.96828719347019
"334",3.14594903071734,3.72312895270016,7.46932250259473
"335",1.61186107551313,5.57706348114582,7.1702215890073
"336",1.69120131487933,3.8661018967911,8.02291849101828
"337",1.32331710093054,4.16176747685011,7.58517128397317
"338",0.82211962885569,6.58365627367416,6.99587062897358
"339",2.04512777289029,6.27003137835496,6.28766820523286
"340",2.45100164336628,4.74173407709297,7.59309319794813
"341",1.9756142793281,4.89769176521386,6.38831811528074
"342",3.30766021614001,4.69822707678222,6.42951580989683
"343",3.10809778338607,4.95240866471399,7.3499025536965
"344",2.96249466570735,5.61501507687091,8.27047491669095
"345",3.38735859711672,6.25831909173506,7.60738274278684
"346",3.16298769307693,4.14616873201672,7.5329157939492
"347",2.01125132591881,6.67587762999362,6.44124138090515
"348",1.37687995129539,4.70429992984515,6.74283580110012
"349",2.73798251412593,5.31654050540628,8.67367055438991
"350",2.29601059810635,5.01814363794496,7.01253443477875
"351",2.27010471637614,5.95344620028247,6.80898182104004
"352",3.15007801922892,6.04222168506701,5.82683066716049
"353",1.66541016137766,5.23959282108299,7.99148505702728
"354",3.53177767563121,4.64262136305686,7.76699314700603
"355",2.66099514599242,4.97446568387213,7.32354696271795
"356",2.38422995427244,6.68979266907369,6.76838268504684
"357",3.56770072267995,5.08016622190553,6.55867528309369
"358",4.0849763957899,4.55585860384678,7.21163300755508
"359",3.33384241233043,5.83373112938953,7.32328970258275
"360",3.41044785045123,5.92328026614665,6.10002878304166
"361",3.39338318919838,5.45937152985758,7.44341053133717
"362",2.97138278417844,3.96225337717808,5.39805427086463
"363",2.86309760113179,4.69645684802789,7.6065729539543
"364",2.71775609414806,5.29574458134539,6.15851208030316
"365",1.50702492736863,5.07651820230942,6.78321632442537
"366",1.86589676106756,4.15335738566168,8.37089117495633
"367",2.51848763247209,1.90700407546547,8.1084827405803
"368",3.36407498681565,4.80553025286712,8.32234757185645
"369",3.46746098522145,6.05644514307962,6.13278404478422
"370",4.07388891970828,5.19737951159698,9.19740522537181
"371",2.53801309974824,5.17910474792838,8.61338761957201
"372",0.74980601751617,6.54028722087641,6.50130526903054
"373",3.19460247618572,6.40026103563187,7.15459604213328
"374",2.67411966987486,6.07288660360777,6.95695337134184
"375",2.86583049477972,6.07960092028823,8.27292400929714
"376",4.03960666398955,4.43833433530983,6.29388228102833
"377",3.04003767821207,5.2869088543204,7.32942486573133
"378",2.40324233829992,5.39247717052317,6.33320961064673
"379",2.27965673778715,4.70821182033808,5.60299330796119
"380",2.72447645816412,5.11910837040213,8.75584692952311
"381",1.26174090275451,5.1044633441516,6.67867594465246
"382",2.57538292779563,5.66412479934952,5.84919945342206
"383",3.57150466226422,4.47835622496663,6.59493925030033
"384",3.81301090082846,4.29729126769023,6.69225393747979
"385",3.10056827609687,5.40083357008506,6.92725598807844
"386",1.80154437360775,4.66760686327254,7.55226254419749
"387",1.38837025896228,5.7427255821313,5.2010811102577
"388",1.4638538398791,5.33595710869416,6.63978773042895
"389",5.27884166712413,4.90068091743021,7.77016798582147
"390",2.32826410430701,5.57493440660398,5.04828312199822
"391",2.71950938652017,6.01296253117201,6.54509372535239
"392",2.60026498751834,5.0257650289628,8.16940468585968
"393",2.52294043558554,3.4219393102574,4.11373007643545
"394",4.13214851530602,3.6795716609245,6.48300811526911
"395",3.6152260972784,4.60779969347906,7.16278582933149
"396",0.959390910214073,4.21969895802994,5.54929915754068
"397",2.64463390292939,3.88594202764941,6.80129359022244
"398",2.39570679505211,5.71907355794161,6.38173058605857
"399",3.51559215935836,6.1717474701533,7.89211459361318
"400",1.31719721975209,6.32688227979273,6.85677363625006
"401",1.89608739236689,7.08243878002442,6.62598822739172
"402",2.80103757882897,3.77634710172384,7.70218599425868
"403",3.24554075910854,4.18069836785572,8.53302798550548
"404",2.3985105795945,4.12240014309977,6.47035335220926
"405",4.70236775496829,4.46830385211465,7.04565574684141
"406",3.96482607860433,4.99951330602676,7.48483702045777
"407",3.98352502899805,5.25603090984458,6.41079745361677
"408",2.74355847764213,5.4125568858247,5.17865895812294
"409",2.11017588294445,5.312313873777,6.71480270675697
"410",3.74832891928499,6.64427162716959,7.47748724224866
"411",4.07157038762552,5.19217252048473,6.10444373213091
"412",2.43239490437652,4.50310677604363,7.12095388687148
"413",4.0716724579535,3.27780731813204,6.48613006634211
"414",1.81533558695404,5.90903050302763,8.08182033387719
"415",3.43804940188207,4.51895817679846,6.26895517660965
"416",3.10327468414116,3.67737048453346,7.23147494272446
"417",2.50341728499778,3.8542699196233,6.43323302848266
"418",1.62033442893257,6.31150000445123,4.97469845640595
"419",2.09159233620384,5.52903946754536,7.43352365184668
"420",3.1869173676488,6.39287131034075,7.10777999392978
"421",2.27270069452283,4.37102078764273,7.46251650152653
"422",3.50861384325039,5.65210447948426,6.83232026299538
"423",3.49862495643312,6.32704821101062,8.54842724613384
"424",4.6658880311324,4.76672100151097,6.69617797888074
"425",5.48788090245687,3.78575553485865,6.99415934876319
"426",3.1647177988273,3.79893768507724,7.45548722988696
"427",2.42824323131997,4.48284554663029,6.98239788162496
"428",0.689564044841606,5.02941416417731,7.32009259082237
"429",4.07408364368316,4.81342269755551,8.00489466077264
"430",4.32682222942079,4.44905183473173,7.34414613241034
"431",4.58863764986659,5.80162283488282,7.09511090667971
"432",2.73059224287739,3.14216042516651,7.56229007951257
"433",5.37606519383316,4.70655483004778,6.82643197094201
"434",3.57099822184036,6.61856373666522,7.80398343513219
"435",3.21697058963131,6.40246591249672,7.0395015341446
"436",3.10612823746347,6.02098276566288,5.71515392707402
"437",2.78504273348385,5.38030911029093,7.19243773969444
"438",2.6577664485746,6.00073680841524,6.35703771631846
"439",2.8051799174606,3.71171633273761,6.03556319363821
"440",2.33880098978252,3.71341148599931,7.17674095025715
"441",4.22663321141374,5.48202788938257,7.53279026164201
"442",4.13082748870684,6.83970402441711,5.32303092055056
"443",4.50128319416135,6.19143865714201,8.11050125659538
"444",1.76358781278586,5.10936663591309,8.39862255738141
"445",2.89463646957143,4.601893604931,4.94678091174939
"446",2.47648518515807,4.39399382061199,6.90842019018156
"447",3.00431544100031,5.75244838371252,6.93610772658086
"448",4.34885622892331,5.48673606708105,7.10694074447177
"449",4.42746594039297,2.64258626317019,7.87131965014176
"450",2.86827530652847,6.02591729995353,5.48644883880826
"451",1.01345269498518,5.5059014322408,6.02394817499838
"452",2.60187961288363,4.70618859033132,7.79988270101774
"453",3.58667370383625,6.7145431804391,7.12487299962867
"454",2.25015156403672,4.44738865377366,5.56223070524646
"455",2.34570366464349,4.89156895870505,4.84028653687984
"456",3.81279337218159,5.40674820886037,7.29608216636406
"457",3.13882995481827,4.95089815596182,5.38638908132191
"458",1.22873579308966,3.84660664901243,8.05429740994442
"459",3.36548891518703,5.47450159315345,6.9764173441592
"460",4.94169135808967,4.43980333276562,7.48208782102815
"461",3.62772684541791,4.91412856682583,6.82536330617776
"462",2.29524908801988,3.32697444122372,6.58309632867688
"463",3.3337391345442,3.73140076310257,6.98166918079076
"464",3.01985153282748,5.90619948587136,6.04023884351099
"465",4.23350561794457,3.74294386955894,8.23691949079069
"466",1.5853320076659,7.71583087395967,7.16853616583792
"467",1.89112264845928,4.23919383939548,7.37056200874348
"468",2.84932648616514,3.51345629425126,6.64204904082238
"469",3.32535006958925,5.43656499671806,8.44754594113242
"470",1.79782087396138,4.12471412362345,7.20030646155803
"471",3.00962964165018,6.46033037016375,6.33963953215393
"472",1.70266350348624,6.17129978753451,4.77530259373883
"473",2.46426198938101,4.55642492523206,6.30458793061914
"474",1.58853729019532,4.93572865321462,7.33991537375918
"475",1.98227710017827,3.62665142312102,7.31721407903754
"476",2.8749619405768,3.4489428143802,9.39558272234463
"477",2.53533680564766,4.21145574024563,7.43567922559684
"478",2.87904618191852,5.17496642375792,6.40051287996067
"479",5.04620864002225,4.37198065981697,7.2357648214233
"480",4.15277606397309,3.77552603563726,7.85063264998142
"481",3.97926620423157,4.05285043811347,6.16333224047997
"482",2.86715635968036,5.22495978821983,6.65891190143015
"483",3.40285657402956,6.65611247057746,6.13682317114448
"484",3.40670592312614,4.83235589442755,7.14147443304436
"485",4.43425749225804,6.94875577051532,6.16554991126963
"486",2.08457298625732,5.99121055122769,7.71185598728332
"487",1.35261505101693,3.56476936818322,7.80280956614649
"488",4.98675527675989,5.27998739569492,5.87085438588274
"489",4.54019486576686,5.65110668702896,7.95941880015451
"490",2.69085413423369,3.9482223798355,6.88191931241878
"491",3.6382957101443,4.24650982686789,6.47781939571171
"492",3.44298831455914,5.28656348877796,6.09046741498717
"493",3.52707989483594,6.11357312563462,7.47264659611823
"494",3.7311954643354,4.07505530049829,7.98093190243676
"495",2.48276577139613,5.12214244259581,6.56825640246388
"496",3.33082822456334,4.22868567933612,6.83242112420922
"497",3.77245094903192,6.57843960598025,7.14003951937736
"498",3.13169691682922,4.05796164728314,7.14911384278413
"499",2.38642883856331,3.45509626577655,5.81413481217225
"500",4.35153866895742,6.34046546386494,6.12262124691333
"501",2.54304523713997,5.98030649342769,7.3736856990022
"502",3.51550796777834,4.37966590971943,6.06048401385111
"503",4.93329321324133,5.87590373853154,5.80663036949287
"504",1.80298606507733,4.15173164169675,6.41338328523948
"505",2.48383678706844,4.35385134335906,7.26981491345482
"506",3.86985622913596,4.49813040790545,6.71875679705427
"507",2.90481979233767,4.74465836353603,7.71739709924315
"508",2.78884650618534,5.60050394166593,7.19812787167292
"509",2.47769735529851,5.75879949045254,9.1262725063841
"510",2.06337327929395,4.45228139314816,8.96007482493768
"511",0.430448029554606,5.68682261602892,7.18871617656119
"512",3.58106635593482,5.1483882808019,4.85375323775212
"513",3.77978365065403,5.80902950888782,7.1087869499447
"514",3.55276763749153,5.29355607885484,6.56568785797805
"515",5.31531923240914,5.09031072979746,6.82294957260489
"516",2.9132398034822,4.26714708415265,4.74212275382687
"517",2.71971962206243,5.45622385009849,7.80711910352458
"518",2.97807377823552,4.58391278412397,7.8043012692765
