"","c1","c2","c3","c4","c5","c8"
"123",1.86747262950372,2.83654092195969,7.53375232552564,4.49093285859349,8.54356017316932,9.51388738615896
"124",2.17703518247743,3.82772226438025,5.30286681417527,6.05768667067256,7.41493835483096,10.2253989385227
"125",3.41741095193578,6.28111950059447,5.06095632772315,5.18964229668768,8.44204580291811,10.3062685632598
"126",2.81490607006103,6.60609043498862,5.60401808069393,5.68541791933947,7.96466087384311,8.58616170013284
"127",3.04323753765634,5.12841603988512,6.22497415114493,6.76971185134343,8.21682109758286,10.9951656102161
"128",3.64947291898389,3.94407681398859,5.22898292302155,5.22026156795406,9.2386919437674,8.96130909761598
"129",5.18629977893072,4.16498818635821,5.91373227334803,5.4627423593204,9.74397513852958,9.94879711634569
"130",3.55774280566231,1.89546334588939,5.18839927074201,4.6490186190562,8.53065405711378,10.3341666829104
"131",5.03647960240743,4.96542365452989,5.77609978810818,5.37822162325574,8.04483172935542,9.29295241818684
"132",3.03795967815458,4.55033393072457,4.77313913200229,6.84268151616887,8.40315494376182,9.20167249491026
"133",3.41741716723305,3.37801356911458,5.88903243581082,5.41342830342396,8.59477938990505,9.90735694932995
"134",3.42628166479143,3.44041815611925,5.2127836159244,7.80791475836986,9.00396311448568,8.8618613481052
"135",1.48325952546562,2.83640533984212,4.9320061043334,6.63009815047403,8.48569198254287,9.10031794586248
"136",4.03366356217739,4.3271154328306,3.82873580059054,4.91330757047307,7.88889050630273,7.96943388490178
"137",5.02474690480432,4.57872773729984,6.61262237878505,5.13696105903891,9.81749231928285,8.77218278298505
"138",2.72870764939706,5.2847045225741,4.41721064446114,5.74611263607424,10.2138478827705,10.0075205295147
"139",3.25176346572856,5.22063876775992,7.47351556958224,7.17131391305583,8.51647778552308,9.68798484291799
"140",2.58213208953983,3.2752930357517,5.83546850998494,5.95206068822986,9.74046039947405,9.17091075968445
"141",3.16005805788334,3.70000191293226,4.86444570298603,6.92998971916632,7.93902172450753,9.33399006728228
"142",3.92821174609729,5.31425054741891,5.88906213727364,6.81634330087393,7.86028765809623,10.024123358178
"143",3.1325085970237,4.62967206913913,5.77575921774463,5.43848858413658,9.205675320169,8.81371151361431
"144",2.18372967436279,5.0560442352581,5.01694914906278,5.47412772167804,8.09194407948627,9.34055581067539
"145",3.75086309417135,4.67136321919296,4.09745855599974,7.12109120588705,7.37468125381078,9.14157997059249
"146",1.71278146064007,4.65981897419002,6.58131467708068,6.46749081855112,9.14587722558544,9.25137770602855
"147",1.91725677977347,4.2220381664786,3.82197623877282,5.68975046987065,8.01870669603474,8.80676384941074
"148",2.73166322433193,3.73200155285293,5.56289982584146,6.29444266905481,8.03852288616007,8.50889780999652
"149",2.87860258639274,4.6583396915497,6.48290279873641,7.25985726074777,10.7768572238369,10.6100994559058
"150",3.15150450332795,2.58780215404438,3.72613598636405,6.82528892175084,8.15411230769673,9.94888509285211
"151",1.70542115899323,1.73856057715376,5.39023129120663,4.4133220576455,8.27614791027483,8.58985086633504
"152",1.50681265378742,4.44018431499408,5.27342372881264,6.40533333655533,9.51261226591025,9.77686570580486
"153",2.07412995491764,3.12460134871637,7.0738496928033,1.6433037260586,7.55352390778787,10.7737826826358
"154",2.44971176750272,4.50247250441029,4.89121427479218,6.91111818571427,7.21053815093788,10.015895223022
"155",3.79668656515135,3.18952651123803,7.07628460220804,5.16039646068649,9.13346516681595,10.1896238196929
"156",2.85596664120302,5.51346763170591,3.93432035868755,6.93027381334522,7.89256482306492,7.39737889427224
"157",3.25186692257622,3.61225069660541,6.3452624406977,6.1264269695765,8.92916988010596,9.82916276193073
"158",3.98794105700992,4.90042960239555,5.43223445370713,5.56558988707236,8.82960413527379,9.02602766504925
"159",4.31698580462852,6.07807112446739,4.77965492193607,5.85094600876,9.31278453889714,8.98960260221773
"160",3.0942359232475,3.32420074886273,5.95684035296393,7.14267484098373,7.13168348665549,8.65143376208239
"161",3.72020240081523,4.71835974991947,6.31085134533541,6.07282163069088,8.86777892940764,9.66418454326918
"162",3.27783419828068,4.92373428165843,6.16078626315457,6.00537727164627,7.56785691409532,7.96887514797213
"163",4.52919069947857,5.14480753076679,6.31547306453209,5.27353688196596,6.87068465124661,9.55674839233408
"164",3.39306561351482,2.39698832901989,5.9261857301852,6.10859663655002,8.86729776759834,9.66367712331134
"165",2.18585393288781,6.10099215805841,8.89757490550432,6.16020478266386,8.06805485873249,8.31259485745838
"166",4.21650200978313,5.43101772058458,2.12509088943305,4.87801275395306,9.24240443031902,9.43495627975095
"167",1.63667623154195,1.85685186537141,6.36968889754264,5.58636535502588,9.70918168453267,8.89329250504566
"168",2.94448941288508,3.56175404817824,5.85839297821056,5.89963076856015,10.1691696551611,10.0198077809692
"169",2.93969075593016,2.93640182681112,5.74411311237057,5.06516120852161,8.98133527842868,10.0601751136462
"170",2.49970538963168,5.05530122183338,4.94638055782915,6.53080985534335,8.62041997101551,10.3176683677883
"171",3.36956521736019,2.94040297889475,2.85013248571628,5.2418429786398,7.81321587018732,9.75733268660742
"172",3.0048609869956,3.64540234401313,4.75253217714019,5.7080204688188,7.09044842589736,9.28758702691617
"173",3.27412782249345,5.62916908662976,6.27304176053107,6.1719797290594,7.74298332096266,9.35915479725879
"174",2.39443316167505,3.04401179367477,5.95358481908543,7.70099737951461,8.04881277038254,9.67875793797723
"175",4.67340866533845,4.43675750339175,5.70223561906965,6.25375609822375,8.6088721460337,8.67753502518599
"176",2.51258535465373,3.97489051195006,4.47069325121096,6.99058223383512,10.5940079334139,8.92398374077846
"177",4.9292444055137,1.649837582197,4.48242878147506,7.11948600813823,7.93093079309072,9.01273525335472
"178",2.96672285519357,2.41859767717619,5.57987453097196,5.83480174863615,9.90229846843749,9.77221632776763
"179",3.29992578647523,4.50798323307146,4.99053723027584,6.26541648381757,9.24190200352619,7.86771021796243
"180",3.04772406321725,2.38983726753317,4.70104538974599,2.99363932487212,8.07685326845892,9.4740066956998
"181",5.04961126207681,5.09843225382327,5.81047302884188,5.28217368109806,7.78867137451636,8.84223902039638
"182",3.07319405690837,4.16004445654878,3.72495732034013,6.81041046554351,7.43996428588906,9.88467081264731
"183",3.00614847766021,4.7722979959095,4.15014058752991,7.33939137132602,7.45376108565307,10.0925529519076
"184",3.57838517394414,5.05266290691116,5.62622012304413,7.21670185166523,8.36005083969843,9.13406660910998
"185",1.86012779913837,3.27414347599244,6.18326026462283,5.88669707470881,9.45835133090701,9.31892765751568
"186",3.68089169836474,2.71632345138828,5.18298460761386,6.34197781137989,10.5445589312285,9.48211835709896
"187",2.34015206714881,1.95626628349711,5.54942666702666,7.36894396401896,10.1015130608185,8.57035468412665
"188",2.68197197398887,5.99793702198347,5.22366277238091,4.71696664149569,8.77367169188565,10.248059143898
"189",2.47085062144097,4.89342569620125,5.1975245642569,8.31077507611365,7.17152615577739,9.49370168616251
"190",4.53616824282616,4.23796877572605,6.14355708490828,5.52774234005328,8.85213009275678,10.5432270025613
"191",3.48880700760804,4.37121665544033,5.66442513379722,8.03957169176094,9.21504159343753,9.52713416418963
"192",0.977202279753576,3.2511341713184,5.64301734325666,5.61413490064566,8.73004874461396,9.39414455013704
"193",2.84542772576479,1.92122964159208,6.00994357718867,7.11522880524727,9.16433642773839,8.6666889678836
"194",3.40461200142683,2.81253112851898,6.05374686070509,6.55618092983115,8.51274365505791,9.13428415190749
"195",3.45587852940269,1.93423437493001,5.73322267036808,7.01103427058847,9.3796544298038,9.6977740116899
"196",3.52519218768169,2.18943679748615,3.66149005632338,5.55829461237683,10.8628685179067,9.6520238039673
"197",2.87137862285308,5.14419525831954,5.63785907973363,8.70172039143789,6.53099505079484,9.41424582183468
"198",5.04975563400354,3.77610376873954,5.14193508480829,8.19762868610547,9.15346314992073,9.38687336772411
"199",3.37379793706464,2.32113922101589,6.12662797890569,5.18925181194991,7.88061352060452,8.67824321011202
"200",3.7323143425154,2.17849501435425,6.37503346642548,6.18927814267078,9.5919226032928,10.0928447697947
"201",3.3834932204255,4.54148350143771,6.13733140341792,6.30237928282211,7.50074642937584,8.62664597829431
"202",2.09248225785297,5.1673880899111,4.45089895959537,7.58134637965973,7.17553276078367,9.89397679200702
"203",3.48554720511766,3.29235222329,7.34137508573418,5.28510386397862,8.8533001069522,10.4340583591785
"204",1.72339097488415,3.2665606989458,5.76132581340921,5.72132407896318,8.3670318733179,9.35869782754877
"205",2.23119140201059,6.83275036657706,4.85467909726292,7.00827950599076,8.53578474230802,8.28730693806219
"206",3.21767222458891,4.39009780618033,4.52453346578593,7.5802382649223,8.37552753685036,10.1720826584177
"207",4.46552184493348,3.55658359043838,4.49866691575594,5.943678687042,9.54753712255495,9.429453366547
"208",3.73522772829028,1.94478554548958,6.82278686127195,6.19934531170379,7.32265731643889,9.42514572893454
"209",1.61647192614354,3.42134554823678,5.27649289985939,6.27126857944195,7.91998328836115,10.0041866230643
"210",2.24118238165765,2.56758021387495,5.55575561009282,6.5226922835642,9.45878065954345,9.54005721155235
"211",2.42943158634421,5.70004043542118,6.3494519997574,4.37766575087861,7.82654432880902,8.93606489292964
"212",0.495911148978847,2.57938390705415,4.9725984555015,6.99669228464877,9.75734687633971,10.2454079618377
"213",3.01720655159446,1.61791795664206,7.24715236697263,6.87182055900887,9.01011196701799,8.93999002373061
"214",1.90277944284464,3.30209039759761,5.48553650914241,6.13379168000889,8.84261803231372,9.57499097811094
"215",3.210986190499,4.43575703044755,6.20768548324427,6.24765505983309,8.86243014303589,10.1611680335109
"216",2.09045354301181,3.80712004197121,4.61356962414239,4.4790823382736,6.22568467190432,9.50871524638058
"217",3.02971573739871,2.60559603446463,4.7821675238125,6.8178310540705,9.98620857867363,9.73827701840925
"218",3.52752806114577,6.01721649087819,5.92506285078857,6.365340395186,9.46213340554351,9.29502745803189
"219",4.65156219515407,4.94654451394673,4.00041250031072,6.78357445643232,7.92452613340012,10.0801499148574
"220",4.46902683501574,6.25887576248483,5.83646839588371,7.30622926158129,6.69837003022259,10.2384856939753
"221",4.16511287962729,5.46419946913701,5.14712806102091,6.94225658041197,6.16634538917576,10.54874904346
"222",2.95265134859872,3.29182725286662,4.24497402283488,5.47830704878974,8.50832252965592,9.12905099929779
"223",2.99882627721593,4.23846814393149,5.83301504161158,5.3006299392315,9.74683974868794,9.92724766539441
"224",3.33549703744479,3.45049551618897,4.48232379380367,4.89979793808521,7.3645132526491,8.96602014717036
"225",2.0810998565255,3.95052933758745,5.84733407866159,7.46236167160228,11.002727257195,10.3854517902806
"226",3.99101569413685,3.14344005048695,5.7261032069571,7.58378834569137,8.65218186040778,8.39444028567036
"227",3.47071363807148,5.13137042671131,4.66837209894373,6.93637143152706,8.61838292811028,9.52014507162771
"228",3.84107755679931,2.47938622157366,3.78323190022962,6.08444878520332,7.93175847742749,8.20013064653527
"229",2.05812711792237,4.3262590389903,4.27148983219204,5.86766325539652,9.81789569165888,10.2793307135448
"230",2.96113104493783,4.33677093779036,5.14230586220435,5.98947164058317,9.61784402010231,10.006142170721
"231",2.87813208913139,3.37372292395579,6.21491208325981,5.36554558058739,9.82160239162598,8.75190549887153
"232",2.88762268364176,3.34824699602449,3.96832421963558,6.3984470927857,9.84762439392928,9.04228445858304
"233",3.38448398407912,3.46501797311783,4.28624238904001,5.03621202323697,10.0470763302057,10.3116137277141
"234",1.1641675627199,3.95599196249624,5.61744352503887,7.72345503291054,9.85166940477911,10.3031555847953
"235",3.23588463019645,3.34752206853656,6.36073606030865,7.64759199809109,8.29645504554119,10.5436470364176
"236",3.7356288171071,7.06133691631307,6.63357159725879,5.5718238095554,8.31161733378804,9.00458995089808
"237",3.11469281722744,4.40729724412116,5.01960577366717,4.4547179875759,10.0028870139644,9.1574846205233
"238",3.44952597723269,5.77629396263964,5.0657143437209,4.69932819913002,8.33988986014502,8.95298630135346
"239",3.19202725399562,4.30578800237587,4.30007959984411,5.826417689952,8.24529040152154,9.46946438935484
"240",3.64121120529275,5.46179820486811,5.08584539459159,5.57159686788069,9.83819471825107,9.64377196308658
"241",3.68764444194473,4.89677072157073,6.40594698939339,5.41894758437311,10.520603238162,10.5257897251287
"242",2.40141729808072,4.63740130959366,4.15872514847991,5.77715580310025,7.49583911400127,9.42157087227142
"243",2.47382112756653,6.10418827874066,5.90584066140923,4.17428574244728,9.37277439875859,9.38309271612984
"244",2.30947699655207,6.11742536212598,7.81972153591524,6.30895304290989,7.33350600043161,9.78915535624699
"245",2.64486011502091,4.2368858023858,5.38257024943213,4.97543100627417,7.39966088316735,9.28668081596202
"246",3.87906692854643,5.30817505378364,6.08372634045045,5.81125371198442,7.5968421217611,9.76361552961782
"247",3.18453203012614,6.68180558944506,4.70382241594591,6.63682395905,8.27495326545577,9.26033379901736
"248",2.91952686826977,4.51828632798451,6.03669463339388,6.7211643808195,7.88057213736406,10.4775525659819
"249",4.87761536231796,5.11972328669989,6.69031167672351,6.59343763723093,6.80720460311478,9.67264690911536
"250",4.7036569179212,3.38139749431832,6.98962142196401,5.96193873239689,8.94002522192293,9.91486689600362
"251",3.48257851125116,5.05720316268537,2.95107695069309,6.02917460935545,9.91993719337693,10.8006384915089
"252",2.02673510765856,5.24635075498717,7.91108469559533,5.29616735404294,6.19460331976635,8.77405244276301
"253",2.21084134371808,4.90335827569378,6.12747838977261,5.56225045929654,8.44235129752688,8.67952759750394
"254",4.07723737287264,1.78949636572511,4.07526319683812,6.70327577563432,8.08506235185878,9.39421604160928
"255",4.42558598458865,5.23302873473435,5.98313117498219,5.20611833582838,7.64030757450817,9.65640158108142
"256",3.02099595948331,3.7914344596146,4.70048214796519,3.37449198145065,8.91628196883989,10.1506253475128
"257",2.80523502632444,5.62408421668496,5.77666353913456,5.6151149305981,9.28137188344248,10.9371633754779
"258",1.7558908589169,2.70612514119491,5.83778835400991,4.13920115910839,10.0324701002385,8.58830004516783
"259",3.81946006974993,4.34779893248657,4.3311848795033,8.53610114762476,7.62843101620327,9.07299589099559
"260",2.66359551929049,3.22855604731498,5.25522253021883,5.99936555520983,8.91311099310963,9.17751701793104
"261",5.10986267291268,4.46044839135917,5.73530605926875,5.39850724946339,7.96472465443831,9.64073382793015
"262",2.39224361834502,4.44932538976282,6.85504415604613,6.31746765552646,8.73631349561007,9.88681075687192
"263",3.88172226642486,3.76145794109932,5.05938383682305,4.70857843270687,8.05882629627617,8.52569667506958
"264",2.02259340861673,2.07024082775722,5.93894284255056,6.04682547228045,7.61529373675749,9.89948259424455
"265",4.59348203566201,2.81096700606149,5.92770046526762,6.84452478009795,8.34574559654504,9.88901401110263
"266",3.1214514176759,2.84496368399085,4.94378788724852,3.67902261478655,7.71886424263115,9.43819740846836
"267",2.57992275694305,1.73231559534942,5.17434021859101,6.83651425814296,7.77242034744336,10.4449908727819
"268",3.67986227619613,3.6983835338461,4.0394237557763,6.4068734363552,7.44299772621408,10.0637950001283
"269",2.56043880970284,2.56041999230104,5.04747988338538,7.18033473274731,7.15261150485503,10.7829607974364
"270",2.24255756947042,4.7885552172634,5.12323090966939,5.51735909560009,8.48628296691732,10.1679433525574
"271",4.09293344837491,5.01764778039232,5.64038044279563,7.71276605010633,9.90564380042604,9.96102911445132
"272",2.45187420705198,2.71793126509678,3.99309785729957,6.92051175326309,8.88154747264495,9.01325945775122
"273",3.0165443243168,4.39651093838518,5.01464091361358,8.04969125110989,5.98500148234714,9.86598333317242
"274",1.86934298115728,2.59883192209445,5.78085805175506,6.52747210493312,8.26105447863267,10.4055806828406
