,0,1,2,3,4,5,6,7,8
17,0.0007186807831195377,0.6489859169573197,0.2061633209503584,0.1257074183932886,0.0028095901214204625,0.00744392176620748,0.001952532632126891,0.0005946011331764813,0.005624017262982469
18,0.008145688491005791,0.7999048619463346,0.1460087856953242,0.009760353663494203,0.009993441060148876,0.0009544444445362975,0.0013139740179465727,0.007219699605156491,0.016698751076052912
19,5.742580604101465e-07,0.7265859655358223,0.2378323028068445,0.03294407184103005,4.0496516291421566e-07,7.527079737760876e-06,0.0026287968575072237,2.0789582509561117e-07,1.4876000977520484e-07
20,0.005003218778969134,3.5792695261568684e-09,1.6565153953623587e-10,6.810510742395679e-07,3.0633772111686627e-07,0.994171580684254,0.0002499088623242072,1.4473687803528042e-05,0.0005598268529327148
21,0.0009579191929531051,1.4406220819943417e-06,5.888154631405539e-09,8.816842029065916e-05,1.0166096066831882e-05,0.9948304212052356,0.002963383313616393,0.0010768135557245378,7.168170587637832e-05
22,1.2270803699804819e-05,0.4428810771261901,0.5375506339164862,0.0003594036298898872,0.0005263097655578092,0.00291188353495518,0.0003735637204575453,0.015382846066599598,2.0114361642204935e-06
23,5.302533085500342e-05,0.00031676674634307063,0.01608655895693295,8.880541544159295e-07,5.792676979704514e-08,0.0019013566863203073,0.0051337935606232165,0.9765016107693095,5.941968691706296e-06
24,0.0032349752327488035,1.533942460505999e-07,6.20634715252375e-10,0.0009859844852344874,0.00021274313335775723,0.9884670735903965,0.004415975284114972,0.0025509195574445593,0.00013217470182195706
25,2.855697712212733e-08,0.6959952127439141,0.3010545178136672,0.0029477955237999813,1.3115593707508556e-06,7.425524123639189e-09,7.411090577671139e-08,6.03532926024494e-07,4.4873291500656367e-07
26,0.5601480802344,0.0033707227064961004,0.00033204627903654383,0.000569907689801287,0.0012300129876137338,0.06795009494541412,0.016660537342548333,0.13358071937456453,0.21615787844012546
27,0.013714706046069038,0.7254653858924596,0.08292655991935086,0.04245918609209374,0.010091352496979311,0.020802967749247184,0.029288066914756876,0.02956557658817006,0.04568619830087328
28,3.347586731868124e-05,3.715316596113352e-06,6.322137870211029e-05,7.560112893849403e-08,1.2306855861176015e-09,0.02286197099443798,0.9769534521888227,7.469009197769275e-05,9.397330330236756e-06
29,4.798452645797029e-05,0.39381174135924746,0.4638441914377878,0.13736260907110676,0.0003423802443136246,0.0003589407104628828,0.004049055707009899,6.685289398635748e-05,0.00011624404962721642
30,0.0001884357040885991,0.00026934954348591377,0.00019950261460364996,0.00014553736917042665,6.401782201481628e-05,0.9948236245502219,0.003260960817149032,0.0008814346849738467,0.0001671368942917963
31,2.4676926493692407e-05,5.35797065226983e-05,0.00015553911954252538,2.7830339322328225e-07,2.0288027492769214e-06,0.007921760802973899,0.04683291656113052,0.9448219221428964,0.00018729763429777308
32,2.445535590349932e-05,0.007290524997169799,0.0003251155937394743,0.0005012097552683132,0.991638591787503,2.04252945323634e-06,8.847841629503749e-06,0.00019369768632338934,1.5514453009667255e-05
33,0.006772250766116601,0.053144915922542425,0.005630387658807872,0.21647493091407505,0.6712932757748938,0.017548546619453913,0.0079449056477977,0.005813559411189252,0.015377227285123278
34,0.006709483126666349,0.49817288586347047,0.3563112760688576,0.07702393641327013,0.008811305287460288,0.005204312383114717,0.039708948399789966,0.002718055903270885,0.0053397965540996
35,5.867559485424773e-05,2.767543751231335e-09,5.3951543093332816e-09,7.70487502468221e-08,9.474126222954872e-10,0.9963190271394465,0.0029100641523174247,0.0007119787924703258,1.681620505824978e-07
36,0.00715751026669416,1.8383949745413881e-06,1.4011704131382159e-08,0.0005439431763775812,0.0002478413364941726,0.9756609896299513,0.005116423928940405,0.010486049605080346,0.0007853896497833733
37,0.007734597640801684,2.1603534606790395e-06,0.000676463912503194,8.989577610332282e-06,4.279235757702029e-05,0.001807894931252768,0.00028952629070837433,0.974875050547456,0.014562524388630019
38,0.00040781575496796034,0.6770236759263685,0.30926109379809213,0.007881753025012194,0.001545107191302598,0.00022764301404651444,0.0024242572941810137,0.0007235823483934884,0.000505071647635781
39,0.0009221407540402188,4.642160796726163e-05,1.9652748875001742e-05,4.970740828654522e-06,1.5600738003236433e-05,8.275730312777556e-05,2.2425026044078894e-05,0.9796961597049603,0.01918987137615349
40,0.00014838487236545683,0.2564470232420623,0.6387079152736933,0.0971008252130251,0.001863526380981074,0.0008787140549452413,0.004226285961639203,0.0004639215621417669,0.0001634034391466465
41,0.04724541042422319,0.004949497344990528,0.0013368002465242474,0.12774884534681652,0.012098808370206599,0.5606829486445462,0.02269047435855488,0.05018803090382011,0.1730591843603177
42,0.006342349905144438,0.5960595121300909,0.04849226098514482,0.0051239894993411065,5.021076787346331e-05,0.08016521250039178,0.25030120593588684,0.012412188765357275,0.0010530695107692804
43,2.7295356485591404e-05,0.22888486436081587,0.7654375488665246,0.0003622062348786018,0.0007079188343117175,0.0004585464228887645,0.0015964465165933328,0.0025142508451949756,1.0922562306383229e-05
44,0.0033555278760078436,1.6560673901810404e-06,6.699121967959798e-09,0.0001536408243021061,2.804571499370107e-05,0.9926799298678844,0.00042146352237881253,0.000650469982347183,0.002709259445573887
45,0.0009086178209821554,0.4342584454836393,0.35581728303111504,0.19964657500487892,0.00023821035254902454,0.0010664492514256899,0.0069389841449221225,0.0005996108444761232,0.0005258240660115397
46,0.008442147670799137,0.5793597172822732,0.2703644417067675,0.07854835076430557,0.012064279661253263,0.011002744696226368,0.01974089369068074,0.012314593755190463,0.008162830772503562
47,0.0003163566992256612,0.8842074912681286,0.07088376857404803,0.03735324349229608,0.0016895767819010239,0.000102588055586427,0.0051342178511444275,9.609572349420851e-05,0.00021666155417557312
48,0.0001883504143694525,0.5918342565914233,0.3303281464668069,0.07192458852029814,0.00018461604198525557,0.00020420590958885546,0.005296904822830248,2.4879938738428954e-05,1.4051293959438491e-05
49,6.24681078652814e-11,4.595208047473767e-11,3.96589007090957e-12,1.0261487603117767e-10,1.3650020427314851e-12,0.9999999887886567,6.13802007673192e-09,3.549331459464801e-09,1.3076257789668797e-09
50,0.0002704763246625672,0.8389694469662081,0.10970993483049328,0.04823140970947827,0.001622311920606665,9.108327031563718e-05,0.0002116221627582246,4.676272160200129e-05,0.0008469520938753069
51,3.2866507429800964e-05,3.818933820988873e-06,1.96443757547934e-05,1.4644152780118196e-10,1.3256558358378505e-12,0.0003145184745055054,0.00024399603575888656,0.9982982854753388,0.0010868700496241325
52,4.4889211282037435e-06,0.8352224994869227,0.11396480423012458,0.050030269469450966,2.0275648307376157e-06,0.00024132563995057452,0.00041481489018894947,7.162952154018735e-05,4.814027586311548e-05
53,0.007548548919647733,0.41994547625389284,0.3627295689926927,0.10164422608233897,0.00482617543109025,0.014498442851672465,0.07180299475272502,0.004928132060227861,0.012076434655712141
54,0.0004781691873778597,0.632098260236302,0.2086121089446936,0.1549479332912724,0.0002211961616061692,6.990018030144157e-05,0.003352279810648781,5.3352151441975497e-05,0.00016680003635569305
55,0.0005392343762224607,0.5377217693089384,0.3966888264014729,0.0012644109696417262,0.007537197919239933,0.023207539681333825,0.00842615368041599,0.024499040856165603,0.0001158268065688641
56,1.3912018390827242e-05,4.3762515653275395e-06,1.3342229925445048e-06,6.6457739981103505e-06,4.8952721111267175e-06,0.9995721716484502,3.937577241328017e-05,0.00017998462066055632,0.00017730441941787156
57,0.03951347881746929,2.2217255067908107e-05,0.00016433751195111675,1.4467002003104705e-05,5.558971865010357e-05,0.008560260587034395,0.0005759697287047091,0.00022767920027581817,0.9508660001788435
58,0.024407543669958117,0.010162629346213287,0.016567059372420725,0.005196303098109308,0.0003840333632940033,0.04321569719699989,0.009257620103506153,0.013444991444709046,0.8773641224047894
59,0.1620575116318188,0.00033304550994168374,1.875829143798408e-06,8.395830185206412e-05,0.000202842241447235,0.35195315627026613,0.0023043848469371893,0.20668402565095484,0.2763791997176383
60,1.3710802433608214e-08,0.6689295905074445,0.3267841137685678,0.004279055900651184,6.547482694814386e-06,3.5674206821966064e-08,1.5538240457890098e-07,2.2484799982348779e-07,2.6272522811235434e-07
61,0.12233676111213752,0.025081767127366643,0.002094179129367616,0.002687831709471961,0.0010647980848863044,0.013542802576886443,0.0007031405554065923,0.03864982087461785,0.7938388988298589
62,6.52394373185899e-05,0.2603264586602264,0.6202683246776658,0.11861234531526113,0.00012883964010828284,4.2407298632888304e-05,0.0003297849571725102,7.245444525248966e-05,0.0001541455683619318
63,0.015629612324134328,1.5699363825467624e-05,6.212916179456292e-08,2.3015100898832625e-08,7.478048110109818e-08,0.021502600735065464,4.7728147458147534e-05,6.450945639801469e-05,0.9627396900483747
64,0.002923005011156382,0.24885363052350676,0.23021399394705314,0.0007818594461946742,0.002419286205231609,0.0016659195999920928,0.00452123805997462,0.5084359661444606,0.0001851010624301613
65,3.521090616089145e-06,0.021553366488948907,0.3502395588294577,0.002601505190361261,4.975238502157912e-08,0.0013361438945938416,0.6242643692893566,1.0732420231541473e-06,4.122222573952903e-07
66,0.005871412319541798,0.1771315592628379,0.5843531663632678,0.13919503725839563,0.0014502278942431326,0.0011942387358100145,0.0902949123115981,0.00022405710532788853,0.00028538874897758115
67,5.42022660728413e-06,1.8621526070091462e-07,1.0151028010169713e-08,2.56417723550371e-09,1.0643129145841452e-10,0.0005871027940590284,0.0001347515638239979,0.9992593178562416,1.3208522370863028e-05
68,0.0012244880066994773,1.5045943007997164e-09,3.900021412500371e-11,0.00037878177539948953,1.9304077741145568e-06,0.9936799809477143,0.00015520695399859515,0.004221027775390145,0.0003385825894293361
69,0.00046041211454872125,0.46603973616952127,0.415764427995673,0.10895768152393366,0.0007100987566108649,0.0010375497160080654,0.005411925305830024,0.0006549520967197713,0.0009632163211545819
70,0.00018279609664573792,0.010797245227721516,0.0019368663568141908,0.0037544240634253476,0.9821149100351148,9.091920416766684e-05,0.0004740175947001422,0.00045498114197487443,0.00019384027943577237
71,0.0005588299507301074,1.0690060203789984e-06,5.4799935903082074e-08,0.00017857812154820055,2.5460748554249202e-05,0.9969424619814667,0.001494649596628174,0.0007298766448936842,6.901915022250021e-05
72,0.009683569875787742,7.680279913869015e-09,2.253659761207466e-12,0.00033825052651745074,3.5950566937553855e-05,0.9619735555641186,0.01896948767760088,0.008930557383520589,6.862072298375417e-05
73,0.0014928595558271803,4.40199303248841e-06,1.390468201025586e-05,1.9027147597275592e-06,4.625921128102195e-05,0.0010474661835674678,0.0004583762659032396,0.9928333230866304,0.004101506306988137
74,0.006647792568490361,0.015009846950061034,0.002968578435285704,0.07447203735434288,0.8458381720316985,0.023872568351286153,0.018556129390713678,0.006556678978922629,0.006078195939198864
75,1.0057658213644227e-07,0.48602972999901595,0.317657129595756,0.19630869541054757,2.1236372971001684e-06,2.3387411567949932e-07,1.241679638692611e-06,4.100058994996982e-07,3.352211472876338e-07
76,0.0020474010404543334,6.411795305723564e-06,1.6505852039572313e-07,0.0009511866727803191,4.608275007216257e-05,0.9919879240464555,0.0006062710826452841,0.0013168558155611427,0.0030377017382053834
77,9.975488371937507e-05,0.03839853922300802,0.005932272135408772,0.0004369192035143344,0.9547254831498517,4.858697594440053e-06,2.5184110128287245e-05,0.0001932844698278395,0.0001837041269471763
78,0.017615266761212507,6.44067677053076e-05,0.0002199752020695811,8.063299197994999e-05,7.418464714436977e-05,0.00679284223662459,0.042623687176750254,0.9317361470378411,0.0007928571786723753
79,4.001725214168593e-10,0.7929092177199348,0.10704164599073322,0.10004910530077517,1.9431817905868146e-08,5.242794289849033e-10,3.854594898380028e-09,1.94121938704049e-09,4.836472578666636e-09
80,0.01573490409115489,0.5223411000191159,0.12594541660430789,0.04239533893016788,0.222782304340665,0.0022215815617317946,0.05093779232052599,0.006943672329631427,0.010697889802699024
81,0.021023860359563464,0.00011105507555093079,0.00015319261308132794,6.5209910248864415e-06,7.446580671156434e-05,0.005045774210396113,0.00023556397291540196,0.0008243316145108871,0.9725252353562454
82,0.0036886012286366345,0.9036129851932093,0.03081431959321561,0.009700766437882353,0.005088137872146265,0.003504292877963085,0.0056685516121592555,0.0049359623203457745,0.032986382864441895
83,0.026977981760759988,0.0002799377887796263,0.0009951075578578624,0.0006573562246869831,0.00104233159788947,0.05593725839861622,0.006162188053168992,0.8763128422896452,0.031634996328595545
84,0.00513575378707264,3.0665823449218754e-11,3.2478777415832886e-09,3.2080790106695588e-12,2.6374983773549594e-11,1.2466076441777606e-08,1.4053272059638771e-07,0.9948304892757643,3.3600630239267306e-05
85,0.002864307447481068,0.0005639242875125196,4.437746701048746e-05,0.07852464405228582,9.152447780093047e-05,0.8346152768330745,0.001849366355806735,0.007407838231886814,0.07403874084714107
86,7.24694615184174e-05,6.5856141987390885e-09,3.4277517706158853e-09,2.0653215696641422e-07,5.804402150394128e-09,6.328397165677169e-08,3.022455560860745e-08,0.9999217823598388,5.432320190498203e-06
87,4.455785043615424e-05,0.566544826572746,0.23656022860071832,0.19424884472686588,0.00031939145626763883,0.0002688402047309917,0.00128671426566548,0.0002661381086058725,0.0004604582139636612
88,0.017828543224162493,0.5986536702790243,0.10558682174456306,0.11914837665378472,0.005498557705196633,0.03504399934848216,0.04313283025043585,0.029447620830776334,0.04565957996357455
89,0.12433914210111638,0.0007674790855254449,0.0004972025142249404,0.00012981676807422474,0.0002774117878097082,0.01939110406118247,0.0014573303079183,0.016648239789538707,0.8364922735846099
90,0.12909535530547459,0.0013075095858009456,0.0010043854123122627,0.00023575985772792513,0.002295235978747468,0.014403186921343642,0.0029425798764252257,0.1785360884061827,0.6701798986559853
91,4.6178812099151636e-05,0.3348009947810483,0.6534169347768021,0.00158157162474316,0.0006770502474312636,0.0023792424662973486,0.0027528288843562004,0.004317050745208131,2.814766201432128e-05
92,0.003188128425541501,0.3070682547514205,0.3908159608689298,0.1124312999627176,9.644138054042755e-05,0.0002750148893796154,0.18607199984793035,4.884399904677813e-05,4.055874493543135e-06
93,0.0002241406978310449,0.3233465681357839,0.3904971065057006,0.19316201464376384,0.0005910696327366979,0.002858112605198923,0.0890755104751153,7.198257536444552e-05,0.0001734947285053146
94,3.824131581180542e-05,4.3941259464344924e-07,3.510448169317778e-08,2.655139037615597e-07,1.9888521063818304e-08,0.9984932570138441,5.378865191018188e-05,0.0005691682227112749,0.0008447848762215789
95,4.25658226583715e-06,0.6028694313789283,0.3487177355100997,0.0482406597870617,0.00011239451232017368,2.3885547815610616e-06,2.0420811852637134e-05,1.051649074677901e-06,3.1661213615401925e-05
96,0.0028509144339737974,0.7399836741198317,0.1121906159147065,0.06483569631726374,0.0034647406644198425,0.012977319026042248,0.056449895316299514,0.0030405460539186116,0.004206598153544005
97,7.713828674151267e-07,0.0009256565101745693,7.24245425118115e-05,0.0004772612207038566,0.9984771678767796,1.4686089940240358e-07,7.738972124610435e-07,4.4229434094884055e-05,1.568274756074774e-06
98,0.005385211631553416,0.43828745592496643,0.3327334245610696,0.08751972280605566,0.0015140680574293422,0.002895558778529341,0.1308636737672722,0.00035602988752378884,0.0004448545856001456
99,1.4453624440447694e-05,0.6652830283922183,0.32433698356926316,0.009406890178949967,0.0008250889274740159,4.127724112797557e-06,6.87874349324167e-05,5.608541811267302e-06,5.503160679774086e-05
100,2.5959359410091525e-05,0.9026029891005922,0.05886448597810272,0.03175651178200816,1.935379314233976e-05,5.415308903237834e-05,0.006643958703015045,1.5965596931277154e-05,1.662259776563774e-05
101,0.007047197251591049,0.00015088220064292453,3.3056327227181315e-06,0.006222655374984235,0.00047140953659124176,0.9652657977763047,0.004998409858541536,0.01281439619909143,0.0030259461695301883
102,0.00044700021727566564,1.7324779392320802e-09,6.408918266354922e-10,2.7912305580546124e-05,2.5479671643450294e-07,0.9961499706563032,5.579539873916767e-05,0.0022278233829570327,0.0010912408690582293
103,0.00853002275426263,5.915531116203444e-09,2.0846481528574312e-08,8.231679233695996e-05,1.0960979964727648e-05,0.920975853793776,0.000932100069316285,0.06799969509770809,0.0014690237506225418
104,0.00013444612860643242,0.31861133888890575,0.22746200025213809,0.38895801148587555,0.0002331828883304049,0.016852871085951706,0.04735995955900797,0.00014916379663882677,0.00023902591454522487
105,0.1302034022461714,0.039877800070558495,0.011477031871602967,0.03873374115684673,0.025146407140538913,0.4215751268271022,0.12800728107705828,0.09279046894549298,0.11218874066462822
106,0.00035272208997363827,0.00097926366197054,0.0007651614355950249,0.0001748506474909731,0.00012451690811696487,0.991252182460396,0.004564125338546248,0.0014275397405296626,0.0003596377173809982
107,3.284408434764847e-07,0.46201219135421784,0.4658081677754728,0.07187737224761356,5.675082898502769e-06,8.74721899137546e-06,0.00028608722831613566,8.674974739008064e-07,5.631541723941686e-07
108,0.1297588153862541,0.0005455704429421123,0.000696921881337388,0.0004739684277447314,0.0017289419625457503,0.5943807774419777,0.13694079511612192,0.1331291485005078,0.0023450608405685236
109,0.015276129053423834,0.004424611050815229,0.01927987691788466,0.0015972188099415536,0.00020379743113100077,0.1628525337014992,0.7257399796930605,0.07027824134625492,0.00034761199598912066
110,0.0001682893734257971,2.0062834266588694e-08,6.205504241768476e-11,4.480639125009452e-06,6.026345165506271e-06,0.9987921421904372,0.00010942663493205548,0.0008714443518369815,4.8170340188121143e-05
111,2.131511001712699e-07,0.00025814275790441056,3.3392483793427987e-07,1.1762877348574011e-05,1.6871110036688767e-08,0.9994386519020634,1.977403490128065e-05,0.00025177788650601547,1.932659422820554e-05
112,0.0039292775533915445,0.13183049978167974,0.2480833758138961,0.018271898365851025,0.0003666322866849141,0.0036079979878283013,0.019419622505476658,0.5721457185424899,0.002344977162701774
113,1.1902833672608076e-10,0.8255449413674804,0.17332002174722885,0.00113470507941809,2.662840858760831e-07,6.936502795454642e-12,2.93288185069441e-10,1.734627273335151e-08,4.775626112377346e-08
114,0.010318831710721107,0.39998294156558317,0.28066101583668646,0.12689931070261376,0.004679699208588246,0.015808986852592553,0.15791017356571188,0.0021403118590717597,0.0015987286984311777
115,2.922947222585739e-07,1.3724462439536782e-10,4.36485602795017e-09,1.2263266029825194e-07,7.157540836481834e-09,0.999993023781355,5.383605879047308e-07,5.6996407688837875e-06,3.11630263959016e-07
116,2.36162031697679e-07,0.8179350041897209,0.09107188252441901,0.09096877009652758,1.1056744496553568e-06,2.1606604760141676e-06,1.8215652284450226e-05,1.0954994123606907e-06,1.529540678454251e-06
117,0.0003919571778625385,0.8892616508609946,0.07377904416861161,0.02888705314704732,0.0005899737729308039,0.000996268514187987,0.0011091791132547524,0.0004164008104196605,0.004568472434690755
118,7.720660701627629e-06,0.45652372922841666,0.5289810318016102,0.01430960319310299,4.424378754592952e-05,2.710700381277746e-06,0.00012704715186619337,1.4212038429006705e-06,2.4922725323032816e-06
119,0.00017195399069764417,0.9385906589923744,0.04861657148102988,0.009318284717255263,0.00042144683499081674,4.707503754881657e-05,0.0010963722849795178,0.0004769453712081163,0.0012606912899154564
120,0.05560292248368002,0.007057902339115963,0.20917142613404247,0.00015690650401722754,1.6043403923470123e-05,0.00655778934804406,0.639046262130066,0.0813346524653991,0.001056095191711837
121,4.805152852671438e-09,0.7633431040565618,0.2348267244140425,0.001829432304802498,2.7086457233833012e-08,1.0761228203218435e-09,6.921846545634896e-07,6.439432522667051e-09,7.632773320084165e-09
122,0.00012128268731971694,0.0009032861970419498,0.0004006054793075418,9.930639426553319e-05,7.86663066300711e-05,0.9939019725342199,0.0037296439458671376,0.0005200974134433596,0.00024513904190493553
123,1.2070820985985028e-06,1.4591703807136377e-08,1.3952487171273975e-07,2.9553262824099835e-07,8.810109074944086e-09,0.9999772110758929,7.983821520634669e-07,6.946367161250961e-06,1.3378633382329711e-05
124,0.00029883776857670216,0.0016344236323350908,0.0010796248643347992,0.00027113743494591334,0.0002449191239246639,0.9873025532227523,0.0073483127458244075,0.001330867302223137,0.0004893239050832794
125,0.0010715821273285734,1.19485865174728e-08,4.3766081811417844e-10,5.318800028418192e-06,1.0025593403124002e-06,0.9915200714095399,8.856527321614893e-05,0.0004093018025843101,0.006904145641715036
126,0.0005338780239935498,0.8529357512837554,0.12727202427246756,0.012979147813229461,0.0008203375590512268,0.0004404132058332441,0.00388966795915055,0.0008836170711759427,0.0002451628113430043
127,7.452306320697228e-05,3.080409608763632e-07,1.2206766973980001e-09,8.46710200569497e-07,7.395483768176976e-07,0.9995110249032959,6.327233049688756e-05,0.00012301728738866447,0.00022626689539669045
128,6.180203431723443e-10,4.202747128588508e-10,1.0312977358505577e-09,1.9746123131229057e-09,2.2844484758465656e-12,0.99999982733299,3.555604485060962e-08,1.292115956924316e-07,3.8528799268911045e-09
129,2.6989227328984947e-05,0.995876527527092,0.0008654072181539118,9.033311957405571e-06,4.8465975792726736e-06,0.00017751850977389285,0.0014157937148840487,0.0014731891066885549,0.00015069478654203736
130,8.954889933500944e-07,0.7819688278488208,0.15274402429980186,0.06513307427072049,0.00013654357832848307,2.0408596410446474e-06,9.36070767038312e-06,1.860948022596128e-06,3.3719980009954785e-06
131,4.79436454062231e-06,0.7385136406222405,0.07302290838551949,0.18808367966858847,3.335154744937709e-06,2.926322082153832e-05,0.00033965019333826997,8.132874532240478e-07,1.915102752969188e-06
132,0.0004192871022735376,0.9275166057915407,0.05494210055908887,0.01037727143387867,0.001218495849760583,0.00020795114192677266,0.0016455265767733168,0.0006442281071013537,0.0030285334376563364
133,3.1051656315092615e-09,0.7612785948218929,0.231041695883554,0.007678809333306115,5.934055386368885e-07,3.091521559102037e-09,1.5466040233282605e-08,1.9131861756826136e-07,9.357436339540738e-08
134,5.2666279247695666e-05,0.5975104606646355,0.08771109953542128,0.3127842248839362,0.0011526492632811809,0.00024503753721117727,0.00025196918710114637,9.265483670887373e-05,0.0001992378124570589
135,0.00041977370812660983,1.1505030625484197e-06,8.90998824849935e-08,0.002165678256974744,9.653754976909432e-06,0.9909243561503904,0.00010479946495807302,0.0019618090091723926,0.004412690052455767
136,0.00017547875658977194,4.5029866637565136e-07,7.064144197216614e-07,2.2356010526976038e-10,1.3072003393289505e-10,0.878309295512517,0.11170835525798799,0.009001193521773566,0.0008045198837654127
137,0.3003778922403153,1.9950201264211152e-05,1.0397191165926451e-05,1.2869859884621327e-05,9.767538027182522e-06,0.11837468962579806,0.0026504945750074594,0.0008368849833238758,0.5777070537852134
138,2.986973980980067e-06,2.268239766807936e-06,2.474523361958953e-07,1.8403846423994213e-07,1.0873428288020346e-07,0.9999137409331358,2.6164940475272142e-05,3.600141779005067e-05,1.8297269767783393e-05
139,9.016461833251624e-07,0.7979462128091243,0.18779348943125965,0.014092028617812646,0.00011901238268117435,2.433823203394884e-06,4.492100702681856e-05,5.961777517579294e-07,4.0410495703812215e-07
140,1.926634228732902e-05,0.032297756474740265,0.4190525545797646,0.057399160516253336,3.1647214722238434e-05,0.006894421859848051,0.48348280142658284,0.00026158281985796543,0.0005608087659434496
141,0.13737827689786178,0.004149658963733227,0.004966343668544541,0.01902619628652353,0.0017947653244749671,0.5073019158937514,0.061789232322847255,0.26110065133817345,0.002492959304089848
142,3.0483919723390738e-05,0.09428296122852853,0.8995010491421792,0.00015815819990523848,0.0004958098354823828,0.0007908406236861438,0.0030667385532431664,0.0016691435471421574,4.814950109857184e-06
143,0.0003833224045725278,1.7932421250857453e-11,4.190078680001069e-15,6.502495758447278e-05,7.335951207057608e-09,0.9987851432306046,0.0007502348159229449,1.4145303289514707e-05,2.121934138082029e-06
144,0.0030663485570605127,1.349596908797496e-07,6.359710246680478e-07,9.140366602655363e-07,8.303593868253098e-07,0.004914329082192077,7.990493664574026e-06,0.9893936660824894,0.0026151504578309013
145,0.03639235326652143,0.0030168552321184258,0.0005211038610733885,0.0004465642788850414,0.0062785198020336,0.06115358675610846,0.005589319060321886,0.8203588316385784,0.06624286610435932
146,0.0013221766204352806,0.7449095139165928,0.19946880329067843,0.04987233869419684,0.0009057417657027142,0.0002839865746290363,0.0009779449750434734,0.00010931437728370988,0.0021501797854376736
147,0.006626107365610848,0.7277893804400457,0.12780554245140868,0.0922689775140414,0.00348837319918727,0.00481310113642548,0.028769785301830313,0.0018294610002694838,0.006609271591180785
148,2.396986006076534e-05,1.0863568309046157e-06,8.960390809679903e-09,1.2931961796420077e-06,2.2326071805856324e-07,0.9996674079942341,2.189746677365032e-05,0.0001640985389571502,0.00012001436585497527
149,0.007364084436054596,7.415771895056735e-08,1.1023803218277762e-09,0.002609990649860155,6.653956509557873e-06,0.9799718345527911,0.0012606947447190927,0.005835877411520047,0.002950788988446149
150,7.866916257376314e-08,2.222665112758646e-06,2.1405884744373462e-07,1.6051886812100764e-07,9.211197726519107e-09,0.9998762298115657,4.650114446095592e-05,6.930535624802858e-05,5.278564536957851e-06
